date,id,windspeed,winddirection,airtemp,humidity,rainfall,shortwave,longwave,pressure,surfacetemp,subsurfacetemp,salinity,waterpressure,current
2016-04-14 00:28:10,75,7.54,135,-1.5,62,48.47,158.95,718.85,719.2,23.56,30.26,16.96,126.12,0.29
2010-12-14 00:06:06,16,10.98,290,34.9,60,26.18,1795.18,422.24,933.6,39.0,24.66,23.25,106.72,0.77
2016-09-18 03:33:35,65,17.85,172,12.5,67,0.4,780.42,911.9,1018.6,-4.73,18.82,36.94,195.26,0.9
2015-03-25 17:58:22,56,9.92,120,-5.1,56,47.62,566.26,486.32,970.4,-4.5,-7.3,35.76,167.1,0.55
2008-06-27 00:38:16,61,8.25,233,-5.2,62,13.78,1130.68,946.11,824.9,3.49,25.87,15.66,84.91,0.1
2016-03-03 16:13:18,54,2.52,165,15.8,58,33.13,113.57,53.54,756.5,21.58,-2.61,26.14,81.5,0.39
2017-07-01 02:53:02,71,11.28,318,-2.5,56,12.86,981.4,107.16,752.9,38.37,-3.77,30.29,75.11,0.11
2017-03-20 02:25:12,6,8.23,30,22.0,57,19.77,1667.51,-21.57,1155.1,4.14,2.58,28.7,17.65,0.7
2014-02-23 00:53:21,10,10.35,206,16.9,64,41.5,313.22,109.83,931.9,11.33,24.44,23.51,110.86,0.93
2010-08-15 19:37:30,74,6.73,71,16.6,61,38.9,417.94,697.67,1171.7,4.99,33.95,4.64,170.29,0.9
2012-08-20 15:32:31,14,10.56,16,-1.9,57,47.33,1989.4,703.33,956.0,19.4,24.39,2.37,65.47,0.0
2009-06-24 18:03:41,1,19.65,184,21.7,63,46.71,1565.89,693.29,787.4,4.7,-2.48,15.17,170.68,0.98
2010-12-03 02:28:09,18,17.78,20,22.0,59,2.11,1083.98,232.48,1048.6,28.28,16.67,30.13,174.72,0.34
2016-03-06 22:59:52,24,8.99,129,21.0,65,8.81,1719.23,658.11,707.8,24.99,11.32,19.6,61.62,0.75
2015-02-05 14:42:55,76,1.45,281,20.2,63,13.68,251.51,316.97,708.6,37.44,30.63,20.58,110.52,0.33
2008-04-24 23:42:00,17,12.29,132,-3.8,67,13.0,1391.68,747.0,991.3,15.26,26.49,24.84,30.26,0.7
2008-02-17 09:57:15,57,2.37,186,14.3,70,45.42,1860.33,967.52,746.6,15.4,2.75,28.97,36.96,0.55
2008-05-13 04:26:52,20,16.42,52,20.4,58,32.28,1876.3,360.26,816.0,4.98,-7.98,17.48,23.29,0.48
2012-10-24 05:39:58,70,12.95,311,-4.8,60,19.98,1358.5,752.45,1111.9,11.49,36.82,14.48,156.19,0.1
2008-07-19 21:22:19,21,14.37,230,-4.5,65,18.64,1039.1,966.61,1080.4,1.73,-8.17,3.53,76.7,0.83
2013-07-10 21:31:40,3,19.62,285,29.1,70,44.7,1159.7,48.26,1180.4,2.62,20.33,6.8,189.91,0.5
2011-08-17 20:44:01,5,10.43,289,-2.8,63,12.7,1614.78,819.7,811.6,4.87,36.11,25.63,180.93,0.88
2015-09-10 21:19:14,94,18.31,333,33.3,57,24.77,1212.42,112.93,995.9,21.89,27.95,18.73,146.99,0.72
2015-07-22 03:21:46,40,14.98,224,20.5,68,46.87,298.93,186.78,1105.0,38.89,4.49,25.5,188.96,0.46
2008-09-06 16:48:21,67,10.26,302,27.9,57,28.61,956.23,164.75,1000.2,5.16,-7.35,29.12,122.3,0.82
2010-01-10 12:32:46,16,18.3,8,-4.3,67,38.58,136.5,189.26,936.7,19.11,-4.68,24.98,109.32,0.24
2008-07-17 20:33:41,13,8.7,215,18.9,66,16.28,88.75,-15.5,902.2,10.31,32.57,14.18,41.82,0.2
2012-02-04 02:13:28,79,4.12,147,-5.2,66,41.78,1928.27,953.64,1006.6,26.23,2.54,13.2,177.25,0.98
2009-06-27 07:47:41,63,7.21,97,-6.0,67,29.21,1240.55,387.12,928.6,29.57,25.8,23.69,57.79,0.83
2017-08-03 05:49:07,91,0.2,238,19.4,56,40.78,641.6,91.52,973.0,14.13,17.48,5.74,170.88,0.2
2013-09-20 14:27:12,8,18.1,279,20.4,57,14.5,64.77,334.58,1151.2,31.1,7.78,35.1,191.2,0.79
2010-07-20 02:00:10,4,8.0,291,13.6,68,23.67,1465.69,125.27,715.5,33.63,5.14,32.34,143.44,0.29
2016-12-30 03:26:29,82,14.11,165,15.0,67,25.21,408.34,509.8,978.2,15.5,12.74,16.4,39.7,0.9
2014-09-27 19:50:36,10,14.48,50,29.1,60,19.64,1901.57,66.27,940.2,23.7,12.93,19.44,21.29,0.86
2009-02-25 12:47:03,64,1.83,34,-2.3,63,27.46,1883.29,510.46,998.6,15.29,5.87,24.97,105.81,0.54
2010-10-18 01:37:25,29,13.64,176,-6.2,67,19.62,1957.87,650.43,986.3,10.66,9.85,7.1,28.43,0.41
2017-01-23 13:22:23,29,9.53,211,24.5,57,49.73,1820.25,-73.32,1034.7,27.51,5.94,10.99,128.52,0.41
2010-11-10 02:27:21,46,4.51,95,15.1,70,5.96,187.99,939.23,1033.2,26.21,-9.23,36.16,8.93,0.24
2009-10-03 21:22:00,6,2.61,257,-3.4,61,25.3,1761.62,721.32,1051.6,30.54,-8.66,34.71,113.45,0.0
2008-04-05 16:03:43,71,14.35,245,18.4,70,10.3,42.41,236.6,875.1,23.85,27.87,21.7,1.4,0.29
2016-06-25 04:35:25,70,8.21,327,19.1,70,12.5,1109.82,717.11,755.5,33.61,35.39,5.0,12.76,0.43
2009-04-14 02:01:21,33,7.9,32,-5.7,62,11.8,138.29,418.75,1040.8,5.38,-5.99,11.67,24.1,0.51
2012-02-20 13:46:45,90,5.77,332,-2.9,58,35.46,45.79,410.42,1080.3,11.8,23.7,39.28,184.99,0.8
2012-06-27 13:42:58,72,8.36,42,17.7,63,41.4,1642.34,866.64,993.6,31.18,-7.6,21.69,121.6,0.13
2014-02-01 02:36:26,59,12.17,90,15.9,64,2.36,783.72,813.75,736.3,4.37,6.5,23.11,188.79,0.51
2008-05-15 03:26:58,60,16.35,99,12.0,67,35.47,123.78,574.84,734.1,23.92,21.17,14.4,172.44,0.43
2017-05-14 21:50:00,81,5.8,85,20.6,63,23.77,743.57,506.99,821.1,5.32,32.98,30.58,196.79,0.8
2009-06-26 06:05:26,35,19.86,166,33.4,56,34.36,1712.97,3.69,1002.4,34.43,20.71,15.9,167.85,0.1
2008-04-07 02:00:12,91,19.99,154,-2.2,64,5.22,926.99,-4.73,822.3,-1.53,8.25,22.15,14.43,0.63
2016-02-13 21:41:48,21,8.59,133,39.7,66,4.5,1428.28,575.57,898.1,13.99,39.41,27.18,93.8,0.1
2013-10-14 16:33:42,92,6.98,131,21.9,58,26.9,485.25,683.43,1117.1,22.69,-4.87,30.36,4.75,0.72
2013-08-23 19:00:17,21,17.8,258,23.1,57,20.11,1206.45,680.38,1073.3,31.3,29.83,24.17,57.64,0.56
2009-01-17 06:15:32,78,13.11,117,-4.3,62,25.32,640.63,981.1,956.3,37.93,16.92,18.26,103.12,0.66
2016-05-01 01:44:06,21,14.0,198,30.6,58,2.4,1097.9,675.25,776.7,-7.43,6.39,36.9,4.23,0.1
2011-06-08 19:29:02,77,13.0,311,-6.5,62,45.24,60.28,31.7,1176.8,3.62,23.76,35.4,83.69,0.76
2012-06-20 21:04:40,68,12.75,222,17.2,59,28.82,1915.33,680.75,743.1,10.5,6.3,1.79,172.55,0.57
2009-07-25 00:57:46,20,3.21,252,33.2,63,5.31,1032.39,704.51,1062.6,31.19,14.45,2.76,45.13,0.81
2014-03-08 06:32:31,86,13.39,248,15.4,59,12.85,506.39,186.89,707.8,29.72,25.18,18.53,111.6,0.4
2014-05-26 20:39:06,26,1.14,247,-4.8,58,31.88,880.59,-5.23,971.0,30.56,-3.1,23.8,155.89,0.33
2012-04-30 12:59:50,22,11.17,357,-3.5,56,48.41,464.48,460.45,819.2,5.68,33.2,10.53,73.22,0.25
2015-02-12 05:43:06,31,13.37,321,26.8,61,0.87,417.35,86.95,1082.8,-5.88,29.3,1.83,72.5,0.23
2015-04-11 19:12:19,59,10.93,97,25.8,56,25.55,604.76,436.1,1179.6,3.14,5.68,30.89,118.15,0.23
2012-09-03 10:01:43,21,14.64,189,-1.6,57,28.0,1721.27,388.99,1194.3,36.11,27.96,12.55,76.17,0.74
2012-09-10 15:40:43,35,13.57,69,-4.1,62,26.0,1531.78,310.54,743.5,31.5,5.1,9.62,115.31,0.39
2011-09-13 03:30:09,83,12.49,273,19.0,67,19.8,1303.94,246.23,1158.8,5.69,18.12,30.16,166.41,0.32
2011-10-13 21:03:57,43,11.86,158,22.0,64,11.89,1893.15,925.1,1029.0,-2.55,3.36,35.39,48.59,0.85
2016-08-31 15:15:02,10,7.96,81,36.9,58,9.17,851.34,766.41,797.9,6.43,33.2,33.11,95.53,0.4
2013-01-08 16:23:59,31,15.44,146,29.9,70,33.68,955.86,571.96,872.1,8.5,-9.22,30.9,101.8,0.15
2013-05-05 02:04:56,46,11.83,136,15.0,70,46.65,472.49,680.61,778.9,-3.38,33.93,15.92,170.94,0.24
2012-05-05 16:57:34,43,12.69,136,23.0,63,11.49,1774.83,800.85,879.2,35.17,31.53,25.5,67.52,0.44
2017-02-22 20:04:50,67,6.6,348,38.3,69,4.8,1492.53,-91.97,813.0,5.82,-1.65,8.42,147.2,0.42
2008-06-21 10:33:04,97,10.38,257,10.3,63,28.49,1269.35,-82.3,761.1,27.48,12.74,1.19,131.66,0.3
2008-03-08 09:13:07,38,11.97,114,17.3,61,44.64,29.96,320.59,1112.3,35.38,-4.95,8.85,51.18,0.63
2009-07-25 02:30:09,15,18.19,149,12.0,70,29.9,713.61,86.4,897.2,36.16,17.6,6.92,0.68,0.25
2017-08-14 02:36:25,70,12.45,137,24.3,69,25.61,1906.17,-88.35,1046.8,6.82,3.94,6.55,109.32,0.8
2010-12-07 17:41:57,45,17.15,47,13.4,58,43.44,227.52,332.72,983.0,10.1,-1.92,36.32,56.69,0.7
2010-09-27 16:49:49,2,6.2,186,-4.4,58,25.89,672.58,666.13,809.7,23.23,-8.8,37.69,131.25,0.36
2010-02-22 04:25:32,22,5.49,323,21.1,60,18.17,1384.7,482.11,1183.1,16.48,39.51,5.92,21.78,0.97
2013-07-12 05:12:29,19,6.6,110,24.1,57,0.57,76.7,659.6,858.3,33.12,2.48,22.86,31.27,0.15
2010-06-24 14:18:43,16,9.6,159,-2.9,70,30.15,881.23,473.18,715.3,-5.83,25.42,24.2,6.12,0.51
2014-12-17 01:26:49,74,9.67,10,24.1,64,32.51,1422.25,-52.36,1098.2,-9.1,26.41,11.7,149.62,0.7
2016-06-29 07:12:24,33,4.64,150,-1.3,62,8.6,1366.89,124.55,1078.1,17.16,37.27,39.29,61.39,0.88
2015-11-06 09:54:05,15,3.87,59,-5.1,64,45.1,1908.72,-91.69,969.3,27.88,10.73,4.17,54.7,0.25
2017-04-23 12:09:47,62,0.67,65,-5.2,66,7.66,1205.1,138.91,944.3,35.27,14.44,19.6,145.3,0.45
2011-04-01 16:12:46,78,10.38,172,30.1,64,28.5,938.31,791.53,746.1,22.83,2.75,20.79,59.4,0.9
2010-07-30 17:06:34,32,5.5,122,29.3,58,2.34,1716.83,800.28,714.9,4.74,35.94,31.29,62.1,0.97
2014-04-03 04:27:01,59,6.78,223,16.1,68,40.34,1283.42,326.57,1043.3,-4.88,20.46,28.85,16.81,0.48
2016-09-13 10:44:01,98,4.59,349,37.1,63,24.1,1758.75,10.72,1140.5,0.68,17.87,33.24,167.52,0.1
2008-02-01 10:24:40,84,1.94,83,19.8,57,12.71,1803.38,556.56,1109.5,37.5,26.83,2.8,80.61,0.39
2016-08-16 16:11:23,47,16.33,330,39.8,58,41.1,1900.32,-44.3,1073.5,24.33,23.0,33.82,126.54,0.9
2011-10-18 07:22:46,40,12.48,215,-6.1,58,33.91,1962.8,302.6,981.5,-1.19,-2.96,18.68,9.17,0.44
2013-01-09 15:15:40,72,6.9,239,22.2,69,14.12,1668.13,-28.42,968.1,10.51,3.92,7.83,175.25,0.68
2009-02-13 12:06:03,56,11.52,48,33.6,68,15.7,703.15,-31.54,821.6,-8.22,4.61,29.28,58.2,0.87
2016-02-04 07:26:34,90,4.29,327,-5.9,60,42.1,1354.16,278.28,1089.1,-2.5,6.65,38.2,165.46,0.48
2017-06-25 14:40:01,77,9.9,239,18.0,59,23.48,93.4,639.1,856.5,4.7,13.22,22.3,191.86,0.52
2009-11-27 09:40:47,34,13.44,52,24.4,62,38.0,414.7,214.97,771.5,5.82,26.8,24.9,68.39,0.6
2014-12-07 10:38:32,55,16.8,99,17.6,66,7.48,1989.3,955.85,747.8,23.41,32.8,15.69,86.81,0.26
2016-09-26 23:20:11,79,5.84,72,15.7,56,21.19,1278.6,635.36,719.1,25.57,-5.7,20.56,40.59,0.75
2012-06-11 02:41:02,54,3.21,312,-1.1,56,48.72,1076.79,781.64,1012.1,36.4,21.97,6.81,15.7,0.45
2010-01-22 08:56:11,95,19.17,28,23.6,57,5.23,717.8,831.71,822.5,25.74,30.79,39.21,30.43,0.89
2015-11-19 08:10:25,77,4.34,92,-5.7,63,23.32,256.71,68.75,896.1,22.66,14.71,21.43,199.6,0.71
2011-09-20 14:34:30,100,11.41,234,-6.0,70,6.52,207.71,281.9,876.5,-2.59,37.66,8.95,162.63,0.22
2011-06-18 07:46:52,23,2.6,1,15.4,70,11.14,1113.59,406.92,753.4,-9.69,26.51,31.77,157.98,0.99
2010-11-07 14:25:57,21,14.57,336,-6.9,68,34.17,1881.38,741.46,842.8,39.28,30.25,33.56,151.36,0.82
2011-07-18 18:07:59,90,17.5,122,22.6,59,49.3,1235.98,511.28,1004.8,22.37,35.45,39.97,54.5,0.23
2017-02-05 03:29:50,48,13.73,127,29.6,61,42.37,997.25,-75.52,879.1,30.6,39.85,37.72,80.79,0.42
2017-10-15 15:57:34,46,15.85,95,20.3,58,48.9,1006.57,18.18,815.6,39.98,9.58,7.78,4.87,0.91
2014-02-11 06:20:30,89,9.95,181,35.3,63,7.83,152.77,501.58,711.2,-5.28,28.97,1.67,132.91,0.37
2012-12-09 20:01:31,9,9.41,42,-4.5,66,27.14,787.36,970.5,750.2,12.21,39.95,22.92,196.29,0.22
2013-04-18 19:58:47,81,7.98,264,-1.6,62,12.92,1317.15,875.25,794.2,33.61,-6.95,24.61,36.8,0.29
2010-10-03 13:53:59,53,5.84,343,14.1,67,17.61,501.57,649.56,964.9,8.19,17.78,23.88,45.49,0.61
2013-06-12 21:28:46,24,18.3,68,19.3,56,9.31,11.1,178.35,733.1,38.7,6.5,15.13,187.3,0.5
2010-10-26 14:42:12,94,8.62,209,19.5,69,40.78,1311.0,540.42,781.1,20.35,18.2,11.47,9.38,0.33
2011-03-19 12:43:03,94,0.47,344,24.9,66,5.53,1886.97,75.38,883.4,28.1,0.21,8.19,142.3,0.81
2017-08-12 02:05:20,1,5.84,134,16.5,70,4.45,205.42,216.36,864.7,11.32,31.74,0.56,119.33,0.83
2010-03-27 12:22:52,7,10.75,49,32.1,68,46.87,893.2,456.48,989.7,14.63,18.98,37.25,105.9,0.15
2013-07-26 18:15:01,5,14.34,188,16.4,61,23.21,1974.76,692.5,1013.2,32.37,9.5,23.9,1.14,0.55
2017-02-06 23:10:49,3,19.21,34,34.9,58,46.28,677.91,101.74,720.8,27.87,35.71,29.5,91.14,0.46
2013-11-14 05:56:12,46,13.59,330,11.4,61,48.9,392.89,599.22,819.9,36.41,23.79,19.8,170.66,0.42
2015-06-18 02:58:45,50,12.76,1,17.0,63,20.62,409.39,-45.2,839.0,-6.19,37.11,7.58,51.8,0.85
2008-11-19 18:25:46,6,7.91,242,15.8,61,5.74,744.9,969.27,970.2,-1.15,10.81,29.26,173.14,0.76
2011-03-31 17:25:21,70,12.59,243,-1.7,57,19.43,1531.95,704.32,1147.0,5.28,17.93,19.76,93.9,0.56
2013-06-13 15:19:14,46,0.64,73,27.0,63,39.17,1806.2,750.59,1022.4,34.67,-4.68,0.82,148.81,0.68
2016-09-20 20:18:47,64,0.58,314,-3.9,64,28.31,519.86,346.7,1099.0,36.91,-2.37,10.64,191.0,0.2
2011-07-14 07:15:14,83,17.2,206,18.4,57,6.28,608.1,663.28,938.5,38.94,7.63,2.1,116.49,0.34
2009-12-23 12:03:06,59,12.18,8,23.7,68,40.78,1194.23,723.2,847.1,14.33,19.4,34.8,54.72,0.5
2008-01-22 18:11:00,13,4.57,157,-7.0,66,2.87,462.79,660.25,1053.9,22.63,3.87,15.88,142.56,0.17
2017-11-06 15:32:21,72,18.98,56,-5.4,56,41.83,980.32,348.42,856.6,6.72,26.64,19.25,6.1,0.86
2007-12-15 01:06:56,40,18.98,328,23.2,68,40.4,1586.82,870.71,896.9,14.23,6.43,17.63,8.44,0.88
2016-07-16 15:13:14,59,6.2,267,27.1,62,6.61,1090.7,385.56,787.4,32.79,13.78,10.71,18.81,0.86
2016-11-12 01:36:52,80,2.66,198,37.8,66,6.37,1422.28,137.72,967.2,31.47,3.46,7.95,56.5,0.29
2017-11-19 10:10:23,86,15.96,315,19.6,61,29.15,943.67,886.28,1110.2,22.58,35.13,14.13,177.1,0.54
2017-01-16 13:51:06,49,4.67,41,20.8,57,21.5,1820.66,863.1,793.0,-9.3,19.22,17.82,123.9,0.65
2015-02-25 20:48:46,87,10.92,224,19.5,63,7.6,976.19,100.38,835.0,30.79,11.42,25.49,182.16,0.14
2015-06-01 10:03:06,16,12.53,10,18.5,60,41.69,1863.59,205.66,1089.8,39.18,8.84,5.88,121.4,0.84
2010-04-30 06:47:54,31,9.37,24,-6.9,62,28.64,1985.91,-15.78,942.5,29.97,39.43,7.97,76.2,0.27
2017-05-06 12:18:54,49,6.77,155,-6.5,66,46.35,376.55,636.96,705.0,34.93,26.48,2.13,76.3,0.3
2010-08-02 20:54:08,87,2.4,308,23.6,68,45.91,1321.25,974.87,971.1,0.27,7.11,27.64,44.3,0.52
2016-10-10 03:11:46,99,14.23,278,23.8,68,37.67,134.96,404.51,1179.9,-3.17,32.38,38.92,8.7,0.1
2013-02-09 10:47:47,23,10.58,175,12.7,67,19.18,1243.1,902.47,762.1,13.35,-3.47,30.35,188.27,0.8
2017-07-08 17:37:39,48,1.84,44,28.7,58,42.49,1087.76,713.33,901.8,30.48,17.26,33.35,162.24,0.82
2009-04-24 22:37:16,85,13.81,337,30.8,70,20.9,1930.42,498.9,882.1,11.3,38.31,23.59,28.38,0.69
2015-12-06 05:12:50,80,0.57,331,15.6,64,13.96,93.88,567.43,1006.1,20.1,31.9,29.31,107.7,0.23
2009-04-12 14:38:34,44,18.3,137,30.6,63,8.46,170.77,146.87,731.5,6.27,4.72,9.7,132.4,0.4
2012-07-25 07:57:29,74,15.21,19,21.4,64,17.69,1201.87,755.74,865.0,32.74,33.88,12.74,135.17,0.52
2017-11-07 00:26:21,40,13.52,204,16.9,59,21.35,218.84,992.31,1075.7,8.2,31.18,13.85,166.21,0.11
2008-05-25 10:00:56,28,2.8,350,20.1,61,19.47,128.41,272.82,819.2,-7.3,11.74,10.26,128.36,0.49
2014-08-03 09:33:43,66,3.25,280,29.6,62,33.82,384.89,674.8,850.1,39.39,18.48,10.88,62.36,0.85
2015-10-10 09:24:15,6,16.53,320,-6.9,65,12.35,1264.0,747.33,863.1,-8.68,-8.58,20.1,64.8,0.48
2010-03-07 04:25:07,42,18.99,245,-5.8,70,27.73,288.38,984.83,1007.1,18.94,33.43,20.2,125.7,0.85
2017-03-11 06:10:02,35,3.94,110,10.8,56,48.66,1805.13,875.29,969.8,21.18,14.74,9.72,152.65,0.5
2009-01-14 06:07:03,64,6.5,303,16.6,68,42.37,859.78,310.94,882.4,-9.79,30.27,4.13,64.5,0.87
2013-08-28 14:25:08,64,19.3,358,19.6,57,49.86,345.27,579.64,970.9,-5.43,26.64,16.98,126.67,0.2
2009-02-17 06:28:34,53,11.53,60,23.4,62,6.0,4.42,935.86,772.4,13.8,9.43,22.37,71.8,0.13
2009-08-29 19:08:59,58,13.31,3,21.2,59,9.23,1046.99,146.79,764.9,-9.11,36.56,12.27,190.75,0.23
2015-05-13 06:02:20,88,5.22,350,18.5,70,22.44,615.65,224.1,1185.5,32.75,24.15,11.52,131.14,0.13
2016-04-06 01:27:26,13,8.18,230,-5.2,70,3.53,1539.94,39.8,899.3,6.2,30.2,19.94,160.17,0.13
2012-12-09 08:29:29,27,9.95,47,33.6,60,41.7,522.8,399.26,935.6,31.68,39.2,2.76,93.62,0.5
2017-07-04 22:25:23,57,4.3,350,25.8,60,25.71,1699.49,984.58,1161.4,7.9,28.19,30.78,25.7,0.33
2015-10-03 08:22:46,66,14.32,67,20.1,68,42.82,708.72,-46.42,927.0,36.35,25.43,37.1,102.86,0.84
2008-10-25 04:05:13,94,2.3,335,32.1,67,28.21,1078.6,252.84,910.5,15.97,22.43,32.89,184.73,0.1
2008-10-19 05:52:46,63,10.78,16,35.2,64,34.66,1174.71,298.51,854.7,11.27,39.69,33.11,90.28,0.59
2012-09-03 11:11:41,77,19.2,286,-6.6,56,10.68,47.2,814.1,1070.1,27.95,0.29,12.93,131.19,0.88
2011-04-25 20:06:17,11,2.7,151,16.9,63,27.94,1045.88,868.45,965.4,30.2,17.38,21.26,116.15,0.6
2011-12-25 06:19:41,5,11.85,344,-4.8,57,15.81,370.84,38.96,805.5,16.36,36.5,30.3,198.45,0.95
2014-06-02 14:29:37,32,11.55,6,18.8,60,13.18,1575.22,299.18,1149.4,39.87,-2.1,26.31,58.63,0.87
2017-06-15 16:28:10,57,19.47,83,-4.0,64,28.36,620.26,-10.77,885.7,33.81,21.66,31.87,175.0,0.33
2009-01-02 11:54:11,60,0.9,220,-2.6,57,29.5,123.4,950.4,712.9,27.39,-8.75,1.2,74.69,0.19
2011-01-02 14:20:49,41,2.41,226,28.5,64,43.1,1570.35,976.14,745.9,18.94,3.15,4.47,151.84,0.42
2017-06-14 07:30:22,82,4.89,124,-3.9,63,25.39,468.83,-42.72,735.6,5.91,16.39,13.3,199.48,0.56
2015-07-02 18:26:35,36,1.96,187,21.4,67,17.25,471.0,843.75,968.6,21.5,13.27,11.98,147.87,0.71
2013-08-23 03:06:50,51,19.87,240,-5.4,64,49.99,489.53,222.39,757.1,37.87,21.82,3.12,4.59,0.97
2008-03-27 20:54:56,18,14.87,19,-5.4,61,28.8,572.32,389.44,836.8,5.15,23.53,35.82,49.67,0.67
2008-02-11 18:26:35,43,9.16,214,18.1,56,42.61,117.45,739.3,1054.1,25.72,32.69,4.69,93.18,0.84
2014-10-19 19:24:05,35,1.17,357,-4.0,66,13.7,1364.43,0.77,967.9,24.53,2.82,12.76,170.89,0.57
2012-03-06 18:35:14,56,14.54,53,-4.9,69,16.18,1940.56,822.89,1079.2,39.54,-5.7,38.67,152.96,0.6
2016-12-23 01:28:27,39,6.24,23,-3.4,65,20.93,214.41,843.8,1094.7,10.68,20.27,4.2,54.6,0.16
2017-05-25 03:33:40,45,17.6,307,-6.0,69,5.38,828.43,206.96,1053.9,21.56,16.62,11.53,46.14,0.8
2011-10-28 06:42:15,9,2.9,46,15.4,66,7.57,460.19,376.74,1156.7,37.12,-8.52,29.72,45.21,0.53
2010-06-22 06:05:20,80,14.17,306,-4.2,66,12.9,357.88,36.78,831.3,-2.6,-6.76,7.4,56.63,0.75
2014-11-13 09:01:08,31,0.36,264,13.7,58,9.19,1586.79,362.94,1066.5,7.91,-8.1,39.48,161.35,0.97
2016-09-19 03:26:58,16,6.38,32,22.5,60,19.32,1948.64,664.42,1079.3,29.1,11.93,21.39,62.23,0.27
2013-04-26 10:07:21,29,11.21,326,-5.3,58,2.53,1928.8,992.76,984.2,7.35,-7.2,4.61,10.8,0.8
2010-02-21 01:48:42,27,13.62,219,16.8,58,12.44,1169.44,692.23,1039.6,25.13,10.51,17.33,93.52,0.98
2008-02-20 22:36:31,40,16.45,217,31.4,59,32.12,890.85,523.49,1017.6,29.73,39.68,35.26,147.5,0.9
2011-04-09 04:58:50,22,0.6,353,29.3,66,10.88,1269.5,467.29,856.7,-4.97,17.2,31.69,7.35,0.3
2012-03-29 03:17:23,91,3.39,65,-5.9,69,17.96,1090.64,136.38,782.1,3.87,-1.75,6.85,94.63,0.5
2011-10-28 09:00:55,8,9.82,221,-2.3,68,9.66,341.27,151.89,889.5,0.26,6.86,3.57,127.56,0.74
2010-09-30 01:44:36,26,2.9,112,-6.7,65,22.42,107.81,219.64,943.4,8.72,38.66,28.59,41.93,0.42
2017-05-29 23:44:43,89,7.73,111,-1.6,69,11.98,861.19,159.24,1046.7,28.95,31.19,14.62,140.54,0.26
2009-01-06 16:33:42,68,4.89,89,-2.3,66,47.48,960.3,248.82,828.7,21.62,28.83,28.79,52.32,0.78
2009-10-25 15:52:27,78,10.39,134,21.6,56,36.32,566.16,248.57,1102.8,22.89,-1.54,11.34,91.45,0.26
2010-05-06 06:50:02,29,2.23,42,-3.1,58,9.62,1696.13,721.37,932.8,20.85,24.77,4.13,82.7,0.33
2009-12-26 09:47:47,34,0.17,178,18.7,69,26.82,1499.26,471.96,1161.8,14.55,4.33,16.38,34.2,0.45
2015-12-11 18:05:26,30,3.64,280,-2.0,64,14.49,1789.47,833.48,944.3,13.31,19.91,0.31,147.52,0.62
2017-03-23 08:44:10,16,13.69,278,-5.6,68,49.86,1417.57,580.7,909.0,-2.87,15.84,8.33,117.85,0.38
2013-10-30 11:31:11,23,18.78,241,21.1,56,20.42,855.91,717.85,1133.8,14.18,10.34,9.49,109.64,0.74
2009-05-16 04:42:54,85,8.23,139,17.4,67,36.89,7.55,486.77,1068.2,-4.66,10.55,19.41,189.2,0.45
2008-10-21 06:06:21,47,6.57,37,16.6,64,3.43,726.18,375.53,1189.5,23.94,-2.16,12.3,188.14,0.0
2017-09-23 00:54:16,95,15.34,35,19.9,61,32.15,157.97,642.72,813.6,-2.71,29.44,27.7,17.83,0.3
2017-03-19 22:00:08,49,9.32,239,-6.1,66,13.92,283.63,143.71,882.4,31.4,21.27,21.52,19.99,0.83
2008-01-16 21:36:04,56,1.82,250,-5.1,63,47.87,964.61,776.21,1082.1,35.4,21.5,9.61,8.63,0.32
2016-08-20 05:57:58,45,9.24,32,17.6,67,42.45,60.84,736.69,976.8,27.15,12.56,33.49,79.15,0.13
2011-11-07 14:54:13,27,3.75,256,16.7,61,14.9,398.44,608.8,889.4,23.8,9.77,37.28,90.32,0.4
2012-01-19 03:46:23,14,9.47,64,15.3,70,2.48,1681.74,525.86,708.7,17.15,38.14,12.3,49.86,0.75
2013-08-10 03:25:51,50,15.82,188,-3.4,60,44.27,1775.69,-30.75,721.2,21.76,33.84,1.25,57.83,0.8
2016-05-09 15:26:40,15,13.42,80,17.5,64,23.65,351.37,900.73,1001.4,15.99,10.92,25.9,107.41,0.16
2008-01-17 03:52:26,24,8.51,77,-3.6,67,23.84,346.57,-70.94,823.5,-3.34,34.82,25.2,101.97,0.97
2016-11-18 08:15:09,8,0.0,188,-5.9,67,20.7,1341.27,38.39,926.1,33.36,3.98,17.43,90.7,0.57
2014-06-06 16:52:40,94,10.23,201,18.3,67,13.72,97.15,441.3,1111.6,-1.76,37.86,2.4,32.12,0.42
2009-04-07 23:35:29,54,19.7,12,39.5,64,40.55,1854.59,294.47,856.7,29.74,4.33,2.24,7.22,0.6
2008-11-05 07:44:45,39,12.86,62,37.6,70,34.5,1118.8,543.58,918.7,24.56,28.56,25.57,160.4,0.92
2012-09-28 23:40:01,67,6.33,137,18.3,57,25.91,294.12,522.95,799.7,21.86,13.21,5.2,63.45,0.4
2009-07-25 22:20:25,67,14.27,113,16.5,70,36.19,1307.56,237.97,869.1,5.71,12.41,5.89,29.12,0.45
2009-08-29 09:13:41,89,0.4,181,17.0,68,12.25,1222.5,907.88,1044.6,11.2,-5.19,29.25,28.13,0.93
